parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,RI,Rhode Island,Transit,transportation for healthcare,0.0486,4.86%,21.05%,0.2105
origin,RI,Rhode Island,Transit,bus passes,0.0486,4.86%,9.67%,0.0967
origin,RI,Rhode Island,Work,help find work,0.0104,1.04%,50.17%,0.5017
origin,RI,Rhode Island,Work,work,0.0104,1.04%,5.47%,0.0547
origin,RI,Rhode Island,Work,job placement,0.0104,1.04%,35.85%,0.3585
origin,RI,Rhode Island,Work,employment,0.0104,1.04%,1.28%,0.0128
origin,RI,Rhode Island,Work,resume development,0.0104,1.04%,4.25%,0.0425
origin,RI,Rhode Island,Work,interview training,0.0104,1.04%,1.69%,0.0169
origin,RI,Rhode Island,Food,food pantry,0.1493,14.93%,57.39%,0.5739
origin,RI,Rhode Island,Food,emergency food,0.1493,14.93%,5.86%,0.0586
origin,RI,Rhode Island,Food,government food benefits,0.1493,14.93%,3.61%,0.0361
origin,RI,Rhode Island,Food,nutrition education,0.1493,14.93%,2.58%,0.0258
origin,RI,Rhode Island,Food,food,0.1493,14.93%,2.95%,0.0295
origin,RI,Rhode Island,Food,meals,0.1493,14.93%,7.8%,0.078
origin,RI,Rhode Island,Food,food delivery,0.1493,14.93%,12.39%,0.1239
origin,RI,Rhode Island,Food,help pay for food,0.1493,14.93%,6.48%,0.0648
origin,RI,Rhode Island,Housing,temporary shelter,0.2244,22.44%,15.15%,0.1515
origin,RI,Rhode Island,Housing,help find housing,0.2244,22.44%,9.35%,0.0935
origin,RI,Rhode Island,Housing,efficiency upgrades,0.2244,22.44%,1.38%,0.0138
origin,RI,Rhode Island,Housing,housing,0.2244,22.44%,2.68%,0.0268
origin,RI,Rhode Island,Housing,help pay for housing,0.2244,22.44%,22.83%,0.2283
origin,RI,Rhode Island,Housing,long-term housing,0.2244,22.44%,2.41%,0.0241
origin,RI,Rhode Island,Housing,housing vouchers,0.2244,22.44%,5.12%,0.0512
origin,RI,Rhode Island,Housing,sober living,0.2244,22.44%,1.53%,0.0153
origin,RI,Rhode Island,Housing,help pay for internet or phone,0.2244,22.44%,4.8%,0.048
origin,RI,Rhode Island,Housing,public housing,0.2244,22.44%,1.46%,0.0146
origin,RI,Rhode Island,Housing,help pay for utilities,0.2244,22.44%,15.23%,0.1523
origin,RI,Rhode Island,Housing,maintenance & repairs,0.2244,22.44%,4.08%,0.0408
origin,RI,Rhode Island,Housing,residential housing,0.2244,22.44%,3.06%,0.0306
origin,RI,Rhode Island,Housing,short-term housing,0.2244,22.44%,1.58%,0.0158
origin,RI,Rhode Island,Other,single parent,0.0562,5.62%,7.03%,0.0703
origin,RI,Rhode Island,Other,youth development,0.0562,5.62%,1.19%,0.0119
origin,RI,Rhode Island,Other,undocumented,0.0562,5.62%,2.05%,0.0205
origin,RI,Rhode Island,Health,end-of-life care,0.1427,14.27%,4.25%,0.0425
origin,RI,Rhode Island,Health,addiction & recovery,0.1427,14.27%,3.58%,0.0358
origin,RI,Rhode Island,Health,mental health care,0.1427,14.27%,8.78%,0.0878
origin,RI,Rhode Island,Health,sexual and reproductive health,0.1427,14.27%,1.44%,0.0144
origin,RI,Rhode Island,Health,health,0.1427,14.27%,1.08%,0.0108
origin,RI,Rhode Island,Health,in-home support,0.1427,14.27%,2.48%,0.0248
origin,RI,Rhode Island,Health,medical care,0.1427,14.27%,14.08%,0.1408
origin,RI,Rhode Island,Health,medical supplies,0.1427,14.27%,5.38%,0.0538
origin,RI,Rhode Island,Health,help pay for healthcare,0.1427,14.27%,13.9%,0.139
origin,RI,Rhode Island,Health,community support services,0.1427,14.27%,6.62%,0.0662
origin,RI,Rhode Island,Health,vision care,0.1427,14.27%,1.01%,0.0101
origin,RI,Rhode Island,Health,exercise & fitness,0.1427,14.27%,1.22%,0.0122
origin,RI,Rhode Island,Health,disability benefits,0.1427,14.27%,1.53%,0.0153
origin,RI,Rhode Island,Health,dental care,0.1427,14.27%,2.99%,0.0299
origin,RI,Rhode Island,Health,health insurance,0.1427,14.27%,1.37%,0.0137
origin,RI,Rhode Island,Health,prescription assistance,0.1427,14.27%,3.1%,0.031
origin,RI,Rhode Island,Health,health education,0.1427,14.27%,8.59%,0.0859
origin,RI,Rhode Island,Education,screening & exams,0.0534,5.34%,2.75%,0.0275
origin,RI,Rhode Island,Education,ged/high-school equivalency,0.0534,5.34%,4.5%,0.045
origin,RI,Rhode Island,Education,supported employment,0.0534,5.34%,4.9%,0.049
origin,RI,Rhode Island,Education,more education,0.0534,5.34%,34.07%,0.3407
origin,RI,Rhode Island,Education,help find school,0.0534,5.34%,2.1%,0.021
origin,RI,Rhode Island,Education,computer class,0.0534,5.34%,3.3%,0.033
origin,RI,Rhode Island,Education,alternative education,0.0534,5.34%,1.29%,0.0129
origin,RI,Rhode Island,Education,specialized training,0.0534,5.34%,3.38%,0.0338
origin,RI,Rhode Island,Education,tutoring,0.0534,5.34%,1.09%,0.0109
origin,RI,Rhode Island,Education,skills & training,0.0534,5.34%,23.52%,0.2352
origin,RI,Rhode Island,Education,education,0.0534,5.34%,1.34%,0.0134
origin,RI,Rhode Island,Education,english as a second language (esl),0.0534,5.34%,14.07%,0.1407
origin,RI,Rhode Island,Legal,translation & interpretation,0.0193,1.93%,8.57%,0.0857
origin,RI,Rhode Island,Legal,workplace rights,0.0193,1.93%,3.74%,0.0374
origin,RI,Rhode Island,Legal,citizenship & immigration,0.0193,1.93%,11.91%,0.1191
origin,RI,Rhode Island,Legal,discrimination & civil rights,0.0193,1.93%,2.79%,0.0279
origin,RI,Rhode Island,Legal,legal,0.0193,1.93%,4.21%,0.0421
origin,RI,Rhode Island,Legal,advocacy & legal aid,0.0193,1.93%,46.64%,0.4664
origin,RI,Rhode Island,Legal,representation,0.0193,1.93%,13.47%,0.1347
origin,RI,Rhode Island,Legal,identification recovery,0.0193,1.93%,2.65%,0.0265
origin,RI,Rhode Island,Legal,mediation,0.0193,1.93%,3.88%,0.0388
"",SC,South Carolina,origin,origin,0,"","",0
origin,SC,South Carolina,Goods,furniture,0.0546,5.46%,7.52%,0.0752
origin,SC,South Carolina,Goods,blankets & fans,0.0546,5.46%,1.03%,0.0103
origin,SC,South Carolina,Goods,support & service animals,0.0546,5.46%,2.02%,0.0202
origin,SC,South Carolina,Goods,diapers & formula,0.0546,5.46%,10.03%,0.1003
origin,SC,South Carolina,Goods,toys & gifts,0.0546,5.46%,14.93%,0.1493
origin,SC,South Carolina,Goods,personal safety,0.0546,5.46%,3.01%,0.0301
origin,SC,South Carolina,Goods,efficient appliances,0.0546,5.46%,1.5%,0.015
origin,SC,South Carolina,Goods,clothing,0.0546,5.46%,27.48%,0.2748
origin,SC,South Carolina,Goods,personal care items,0.0546,5.46%,3.34%,0.0334
origin,SC,South Carolina,Goods,baby clothes,0.0546,5.46%,1.76%,0.0176
origin,SC,South Carolina,Goods,home goods,0.0546,5.46%,5.12%,0.0512
origin,SC,South Carolina,Goods,clothing vouchers,0.0546,5.46%,1.45%,0.0145
origin,SC,South Carolina,Goods,baby supplies,0.0546,5.46%,7.04%,0.0704
origin,SC,South Carolina,Goods,supplies for school,0.0546,5.46%,2.38%,0.0238
origin,SC,South Carolina,Goods,assistive technology,0.0546,5.46%,3.02%,0.0302
origin,SC,South Carolina,Transit,help pay for gas,0.0745,7.45%,8.16%,0.0816
origin,SC,South Carolina,Transit,transportation for healthcare,0.0745,7.45%,22.81%,0.2281
origin,SC,South Carolina,Transit,help pay for transit,0.0745,7.45%,8.12%,0.0812
origin,SC,South Carolina,Transit,transportation,0.0745,7.45%,53.32%,0.5332
origin,SC,South Carolina,Transit,bus passes,0.0745,7.45%,4.38%,0.0438
origin,SC,South Carolina,Money,help pay for car,0.1051,10.51%,9.91%,0.0991
origin,SC,South Carolina,Money,financial aid & loans,0.1051,10.51%,5.19%,0.0519
origin,SC,South Carolina,Money,help pay for childcare,0.1051,10.51%,1.9%,0.019
origin,SC,South Carolina,Money,help pay for work expenses,0.1051,10.51%,1.08%,0.0108
origin,SC,South Carolina,Money,financial education,0.1051,10.51%,1.71%,0.0171
origin,SC,South Carolina,Money,financial assistance,0.1051,10.51%,52.94%,0.5294
origin,SC,South Carolina,Money,government benefits,0.1051,10.51%,3.69%,0.0369
origin,SC,South Carolina,Money,unemployment benefits,0.1051,10.51%,1.02%,0.0102
origin,SC,South Carolina,Money,personal loans,0.1051,10.51%,4.44%,0.0444
origin,SC,South Carolina,Money,help pay for school,0.1051,10.51%,2.68%,0.0268
origin,SC,South Carolina,Money,emergency payments,0.1051,10.51%,4.6%,0.046
origin,SC,South Carolina,Money,understand government programs,0.1051,10.51%,2.39%,0.0239
origin,SC,South Carolina,Other,debt credit,0.0692,6.92%,1.1%,0.011
origin,SC,South Carolina,Other,area agency on aging,0.0692,6.92%,1.32%,0.0132
origin,SC,South Carolina,Work,employment,0.0082,0.82%,1.12%,0.0112
origin,SC,South Carolina,Work,resume development,0.0082,0.82%,2.85%,0.0285
origin,SC,South Carolina,Work,interview training,0.0082,0.82%,1.32%,0.0132
origin,SC,South Carolina,Work,help find work,0.0082,0.82%,39.8%,0.398
origin,SC,South Carolina,Work,job training,0.0082,0.82%,1.01%,0.0101
origin,SC,South Carolina,Work,work,0.0082,0.82%,2.11%,0.0211
origin,SC,South Carolina,Work,job placement,0.0082,0.82%,48.79%,0.4879
origin,SC,South Carolina,Care,disaster response,0.0631,6.31%,1.63%,0.0163
origin,SC,South Carolina,Care,support network,0.0631,6.31%,14.59%,0.1459
origin,SC,South Carolina,Care,navigating the system,0.0631,6.31%,6.47%,0.0647
origin,SC,South Carolina,Care,recreation,0.0631,6.31%,1.19%,0.0119
origin,SC,South Carolina,Care,animal welfare,0.0631,6.31%,6.64%,0.0664
origin,SC,South Carolina,Care,support groups,0.0631,6.31%,21.37%,0.2137
origin,SC,South Carolina,Care,daytime care,0.0631,6.31%,2.27%,0.0227
origin,SC,South Carolina,Care,childcare,0.0631,6.31%,1.73%,0.0173
origin,SC,South Carolina,Care,physical safety,0.0631,6.31%,1.09%,0.0109
origin,SC,South Carolina,Care,case management,0.0631,6.31%,1.17%,0.0117
origin,SC,South Carolina,Care,adult daycare,0.0631,6.31%,2.91%,0.0291
origin,SC,South Carolina,Care,residential care,0.0631,6.31%,1.67%,0.0167
origin,SC,South Carolina,Care,bereavement,0.0631,6.31%,4.39%,0.0439
origin,SC,South Carolina,Care,preschool,0.0631,6.31%,2.76%,0.0276
origin,SC,South Carolina,Care,burial & funeral help,0.0631,6.31%,5.62%,0.0562
origin,SC,South Carolina,Care,peer support,0.0631,6.31%,1.1%,0.011
origin,SC,South Carolina,Care,adoption & foster care,0.0631,6.31%,1.44%,0.0144
origin,SC,South Carolina,Care,relief for caregivers,0.0631,6.31%,2.41%,0.0241
origin,SC,South Carolina,Care,mentoring,0.0631,6.31%,2.28%,0.0228
origin,SC,South Carolina,Care,head start,0.0631,6.31%,1.89%,0.0189
origin,SC,South Carolina,Care,day camp,0.0631,6.31%,1.55%,0.0155
origin,SC,South Carolina,Legal,workplace rights,0.0105,1.05%,5.42%,0.0542
origin,SC,South Carolina,Legal,legal,0.0105,1.05%,1.91%,0.0191
origin,SC,South Carolina,Legal,guardianship,0.0105,1.05%,3.36%,0.0336
origin,SC,South Carolina,Legal,advocacy and legal aid,0.0105,1.05%,1.44%,0.0144
origin,SC,South Carolina,Legal,advocacy & legal aid,0.0105,1.05%,31.99%,0.3199
origin,SC,South Carolina,Legal,mediation,0.0105,1.05%,4.37%,0.0437
origin,SC,South Carolina,Legal,representation,0.0105,1.05%,17.97%,0.1797
origin,SC,South Carolina,Legal,discrimination & civil rights,0.0105,1.05%,3.7%,0.037
origin,SC,South Carolina,Legal,citizenship & immigration,0.0105,1.05%,17.49%,0.1749
origin,SC,South Carolina,Legal,translation & interpretation,0.0105,1.05%,6.43%,0.0643
origin,SC,South Carolina,Legal,identification recovery,0.0105,1.05%,1.12%,0.0112
origin,SC,South Carolina,Health,parenting education,0.1062,10.62%,2.43%,0.0243
origin,SC,South Carolina,Health,mental health care,0.1062,10.62%,4.47%,0.0447
origin,SC,South Carolina,Health,individual counseling,0.1062,10.62%,1.28%,0.0128
origin,SC,South Carolina,Health,medical supplies,0.1062,10.62%,5.35%,0.0535
origin,SC,South Carolina,Health,end-of-life care,0.1062,10.62%,1.47%,0.0147
origin,SC,South Carolina,Health,prescription assistance,0.1062,10.62%,5.55%,0.0555
origin,SC,South Carolina,Health,health insurance,0.1062,10.62%,2.05%,0.0205
origin,SC,South Carolina,Health,counseling,0.1062,10.62%,1.77%,0.0177
origin,SC,South Carolina,Health,vision care,0.1062,10.62%,3.92%,0.0392
origin,SC,South Carolina,Health,in-home support,0.1062,10.62%,4.06%,0.0406
origin,SC,South Carolina,Health,help pay for healthcare,0.1062,10.62%,8.49%,0.0849
origin,SC,South Carolina,Health,exercise & fitness,0.1062,10.62%,1.17%,0.0117
origin,SC,South Carolina,Health,disability benefits,0.1062,10.62%,3.93%,0.0393
origin,SC,South Carolina,Health,community support services,0.1062,10.62%,3.13%,0.0313
origin,SC,South Carolina,Health,outpatient treatment,0.1062,10.62%,1.18%,0.0118
origin,SC,South Carolina,Health,medical care,0.1062,10.62%,4.85%,0.0485
origin,SC,South Carolina,Health,dental care,0.1062,10.62%,10.05%,0.1005
origin,SC,South Carolina,Health,health education,0.1062,10.62%,3.07%,0.0307
origin,SC,South Carolina,Health,addiction & recovery,0.1062,10.62%,1.49%,0.0149
origin,SC,South Carolina,Health,12-step,0.1062,10.62%,1.02%,0.0102
origin,SC,South Carolina,Education,supported employment,0.0222,2.22%,7.19%,0.0719
origin,SC,South Carolina,Education,help find school,0.0222,2.22%,3.72%,0.0372
origin,SC,South Carolina,Education,english as a second language (esl),0.0222,2.22%,15.81%,0.1581
origin,SC,South Carolina,Education,more education,0.0222,2.22%,20.44%,0.2044
origin,SC,South Carolina,Education,screening & exams,0.0222,2.22%,1.32%,0.0132
origin,SC,South Carolina,Education,ged/high-school equivalency,0.0222,2.22%,5.61%,0.0561
origin,SC,South Carolina,Education,early childhood intervention,0.0222,2.22%,1.09%,0.0109
origin,SC,South Carolina,Education,specialized training,0.0222,2.22%,7.23%,0.0723
origin,SC,South Carolina,Education,special education,0.0222,2.22%,4.65%,0.0465
origin,SC,South Carolina,Education,computer class,0.0222,2.22%,5.17%,0.0517
origin,SC,South Carolina,Education,skills & training,0.0222,2.22%,15.39%,0.1539
origin,SC,South Carolina,Education,basic literacy,0.0222,2.22%,1.3%,0.013
origin,SC,South Carolina,Education,skills assessment,0.0222,2.22%,1.41%,0.0141
origin,SC,South Carolina,Education,alternative education,0.0222,2.22%,1.7%,0.017
origin,SC,South Carolina,Education,tutoring,0.0222,2.22%,4.1%,0.041
origin,SC,South Carolina,Housing,help find housing,0.3091,30.91%,8.31%,0.0831
origin,SC,South Carolina,Housing,help pay for utilities,0.3091,30.91%,23.6%,0.236
origin,SC,South Carolina,Housing,help pay for internet or phone,0.3091,30.91%,3.38%,0.0338
origin,SC,South Carolina,Housing,health & safety,0.3091,30.91%,1.48%,0.0148
origin,SC,South Carolina,Housing,long-term housing,0.3091,30.91%,2.53%,0.0253
origin,SC,South Carolina,Housing,residential housing,0.3091,30.91%,2.21%,0.0221
origin,SC,South Carolina,Housing,maintenance & repairs,0.3091,30.91%,6.69%,0.0669
origin,SC,South Carolina,Housing,help pay for housing,0.3091,30.91%,23.59%,0.2359
origin,SC,South Carolina,Housing,housing vouchers,0.3091,30.91%,4.05%,0.0405
origin,SC,South Carolina,Housing,efficiency upgrades,0.3091,30.91%,1.18%,0.0118
origin,SC,South Carolina,Housing,housing,0.3091,30.91%,1.96%,0.0196
origin,SC,South Carolina,Housing,short-term housing,0.3091,30.91%,2.93%,0.0293
origin,SC,South Carolina,Housing,temporary shelter,0.3091,30.91%,7.92%,0.0792
origin,SC,South Carolina,Food,meals,0.1772,17.72%,5.2%,0.052
origin,SC,South Carolina,Food,food pantry,0.1772,17.72%,59.37%,0.5937
origin,SC,South Carolina,Food,nutrition education,0.1772,17.72%,1.38%,0.0138
origin,SC,South Carolina,Food,emergency food,0.1772,17.72%,7.8%,0.078
origin,SC,South Carolina,Food,help pay for food,0.1772,17.72%,7.03%,0.0703
origin,SC,South Carolina,Food,food delivery,0.1772,17.72%,11.26%,0.1126
origin,SC,South Carolina,Food,government food benefits,0.1772,17.72%,5.09%,0.0509
origin,SC,South Carolina,Food,food,0.1772,17.72%,1.97%,0.0197
"",SD,South Dakota,origin,origin,0,"","",0
origin,SD,South Dakota,Transit,help pay for transit,0.0526,5.26%,13.37%,0.1337
origin,SD,South Dakota,Transit,help pay for gas,0.0526,5.26%,17.14%,0.1714
origin,SD,South Dakota,Transit,transportation,0.0526,5.26%,44.92%,0.4492
origin,SD,South Dakota,Transit,bus passes,0.0526,5.26%,8.28%,0.0828
origin,SD,South Dakota,Transit,transportation for healthcare,0.0526,5.26%,13.4%,0.134
origin,SD,South Dakota,Money,financial aid & loans,0.1545,15.45%,2.78%,0.0278
origin,SD,South Dakota,Money,help pay for work expenses,0.1545,15.45%,1.2%,0.012
origin,SD,South Dakota,Money,help pay for car,0.1545,15.45%,7.7%,0.077
origin,SD,South Dakota,Money,financial assistance,0.1545,15.45%,59.55%,0.5955
origin,SD,South Dakota,Money,government benefits,0.1545,15.45%,6.97%,0.0697
origin,SD,South Dakota,Money,help pay for childcare,0.1545,15.45%,1.59%,0.0159
origin,SD,South Dakota,Money,emergency payments,0.1545,15.45%,1.34%,0.0134
origin,SD,South Dakota,Money,personal loans,0.1545,15.45%,1.78%,0.0178
origin,SD,South Dakota,Money,help pay for school,0.1545,15.45%,4.91%,0.0491
origin,SD,South Dakota,Money,insurance,0.1545,15.45%,1.68%,0.0168
origin,SD,South Dakota,Money,financial education,0.1545,15.45%,3.73%,0.0373
origin,SD,South Dakota,Money,loans,0.1545,15.45%,1.44%,0.0144
origin,SD,South Dakota,Other,financial assistance for elderly,0.0438,4.38%,1.24%,0.0124
origin,SD,South Dakota,Education,skills & training,0.0526,5.26%,26.63%,0.2663
origin,SD,South Dakota,Education,more education,0.0526,5.26%,50.17%,0.5017
origin,SD,South Dakota,Education,screening & exams,0.0526,5.26%,2.89%,0.0289
origin,SD,South Dakota,Education,supported employment,0.0526,5.26%,3.59%,0.0359
origin,SD,South Dakota,Education,computer class,0.0526,5.26%,1.11%,0.0111
origin,SD,South Dakota,Education,specialized training,0.0526,5.26%,2.01%,0.0201
origin,SD,South Dakota,Education,english as a second language (esl),0.0526,5.26%,3.23%,0.0323
origin,SD,South Dakota,Education,help find school,0.0526,5.26%,2.26%,0.0226
origin,SD,South Dakota,Education,alternative education,0.0526,5.26%,1.93%,0.0193
origin,SD,South Dakota,Education,ged/high-school equivalency,0.0526,5.26%,1.62%,0.0162
origin,SD,South Dakota,Goods,home goods,0.0633,6.33%,10.76%,0.1076
origin,SD,South Dakota,Goods,toys & gifts,0.0633,6.33%,16.07%,0.1607
origin,SD,South Dakota,Goods,supplies for school,0.0633,6.33%,1.96%,0.0196
origin,SD,South Dakota,Goods,clothing,0.0633,6.33%,26.47%,0.2647
origin,SD,South Dakota,Goods,assistive technology,0.0633,6.33%,1.35%,0.0135
origin,SD,South Dakota,Goods,furniture,0.0633,6.33%,5.96%,0.0596
origin,SD,South Dakota,Goods,baby supplies,0.0633,6.33%,8.35%,0.0835
origin,SD,South Dakota,Goods,diapers & formula,0.0633,6.33%,11.38%,0.1138
origin,SD,South Dakota,Goods,baby clothes,0.0633,6.33%,1.96%,0.0196
origin,SD,South Dakota,Goods,personal care items,0.0633,6.33%,6.59%,0.0659
origin,SD,South Dakota,Goods,personal safety,0.0633,6.33%,2.61%,0.0261
origin,SD,South Dakota,Goods,clothes for work,0.0633,6.33%,1.34%,0.0134
origin,SD,South Dakota,Health,health insurance,0.1661,16.61%,1.08%,0.0108
origin,SD,South Dakota,Health,mental health care,0.1661,16.61%,8.51%,0.0851
origin,SD,South Dakota,Health,parenting education,0.1661,16.61%,1.28%,0.0128
origin,SD,South Dakota,Health,prescription assistance,0.1661,16.61%,1.81%,0.0181
origin,SD,South Dakota,Health,medical care,0.1661,16.61%,14.87%,0.1487
origin,SD,South Dakota,Health,end-of-life care,0.1661,16.61%,6.02%,0.0602
origin,SD,South Dakota,Health,help pay for healthcare,0.1661,16.61%,15.98%,0.1598
origin,SD,South Dakota,Health,sexual and reproductive health,0.1661,16.61%,2.16%,0.0216
origin,SD,South Dakota,Health,disability benefits,0.1661,16.61%,1.44%,0.0144
origin,SD,South Dakota,Health,vision care,0.1661,16.61%,1.75%,0.0175
origin,SD,South Dakota,Health,community support services,0.1661,16.61%,5.63%,0.0563
origin,SD,South Dakota,Health,dental care,0.1661,16.61%,3.3%,0.033
origin,SD,South Dakota,Health,medical supplies,0.1661,16.61%,6.23%,0.0623
origin,SD,South Dakota,Health,health education,0.1661,16.61%,10.7%,0.107
origin,SD,South Dakota,Health,addiction & recovery,0.1661,16.61%,2.84%,0.0284
origin,SD,South Dakota,Housing,help pay for utilities,0.1718,17.18%,11.75%,0.1175
origin,SD,South Dakota,Housing,short-term housing,0.1718,17.18%,4.54%,0.0454
origin,SD,South Dakota,Housing,housing,0.1718,17.18%,1.63%,0.0163
origin,SD,South Dakota,Housing,help pay for internet or phone,0.1718,17.18%,4.1%,0.041
origin,SD,South Dakota,Housing,help find housing,0.1718,17.18%,6.96%,0.0696
origin,SD,South Dakota,Housing,housing vouchers,0.1718,17.18%,3.36%,0.0336
origin,SD,South Dakota,Housing,help pay for housing,0.1718,17.18%,31.15%,0.3115
origin,SD,South Dakota,Housing,temporary shelter,0.1718,17.18%,15.72%,0.1572
origin,SD,South Dakota,Housing,long-term housing,0.1718,17.18%,4.47%,0.0447
origin,SD,South Dakota,Housing,residential housing,0.1718,17.18%,3.83%,0.0383
origin,SD,South Dakota,Housing,maintenance & repairs,0.1718,17.18%,3.62%,0.0362
origin,SD,South Dakota,Housing,housing advice,0.1718,17.18%,1.26%,0.0126
origin,SD,South Dakota,Work,help find work,0.0074,0.74%,63.76%,0.6376
origin,SD,South Dakota,Work,interview training,0.0074,0.74%,2.98%,0.0298
origin,SD,South Dakota,Work,job placement,0.0074,0.74%,28.91%,0.2891
origin,SD,South Dakota,Work,resume development,0.0074,0.74%,3.61%,0.0361
origin,SD,South Dakota,Legal,workplace rights,0.0222,2.22%,7.23%,0.0723
origin,SD,South Dakota,Legal,discrimination & civil rights,0.0222,2.22%,2.09%,0.0209
origin,SD,South Dakota,Legal,mediation,0.0222,2.22%,5.14%,0.0514
origin,SD,South Dakota,Legal,advocacy & legal aid,0.0222,2.22%,50.97%,0.5097
origin,SD,South Dakota,Legal,guardianship,0.0222,2.22%,1.45%,0.0145
origin,SD,South Dakota,Legal,representation,0.0222,2.22%,11.17%,0.1117
origin,SD,South Dakota,Legal,citizenship & immigration,0.0222,2.22%,5.18%,0.0518
origin,SD,South Dakota,Legal,identification recovery,0.0222,2.22%,1.95%,0.0195
origin,SD,South Dakota,Legal,translation & interpretation,0.0222,2.22%,13.43%,0.1343
origin,SD,South Dakota,Food,meals,0.1238,12.38%,9.03%,0.0903
origin,SD,South Dakota,Food,emergency food,0.1238,12.38%,6.96%,0.0696
origin,SD,South Dakota,Food,community gardens,0.1238,12.38%,1.26%,0.0126
origin,SD,South Dakota,Food,food pantry,0.1238,12.38%,58.04%,0.5804
origin,SD,South Dakota,Food,food delivery,0.1238,12.38%,8.88%,0.0888
origin,SD,South Dakota,Food,help pay for food,0.1238,12.38%,7.27%,0.0727
origin,SD,South Dakota,Food,government food benefits,0.1238,12.38%,4.42%,0.0442
origin,SD,South Dakota,Food,nutrition education,0.1238,12.38%,3.16%,0.0316
origin,SD,South Dakota,Care,adoption & foster care,0.1419,14.19%,1.32%,0.0132
origin,SD,South Dakota,Care,bereavement,0.1419,14.19%,1.42%,0.0142
origin,SD,South Dakota,Care,animal welfare,0.1419,14.19%,4.57%,0.0457
origin,SD,South Dakota,Care,physical safety,0.1419,14.19%,2.78%,0.0278
origin,SD,South Dakota,Care,burial & funeral help,0.1419,14.19%,2.24%,0.0224
origin,SD,South Dakota,Care,support network,0.1419,14.19%,40.37%,0.4037
origin,SD,South Dakota,Care,residential care,0.1419,14.19%,1.72%,0.0172
origin,SD,South Dakota,Care,preschool,0.1419,14.19%,1.2%,0.012
origin,SD,South Dakota,Care,daytime care,0.1419,14.19%,2.83%,0.0283
origin,SD,South Dakota,Care,head start,0.1419,14.19%,2.65%,0.0265
origin,SD,South Dakota,Care,support groups,0.1419,14.19%,14.99%,0.1499
origin,SD,South Dakota,Care,navigating the system,0.1419,14.19%,16.49%,0.1649
"",TN,Tennessee,origin,origin,0,"","",0
origin,TN,Tennessee,Housing,independent living,0.2908,29.08%,1.32%,0.0132
origin,TN,Tennessee,Housing,maintenance & repairs,0.2908,29.08%,3.94%,0.0394
origin,TN,Tennessee,Housing,temporary shelter,0.2908,29.08%,9%,0.09
origin,TN,Tennessee,Housing,housing,0.2908,29.08%,3%,0.03
origin,TN,Tennessee,Housing,help pay for internet or phone,0.2908,29.08%,3.09%,0.0309
origin,TN,Tennessee,Housing,health & safety,0.2908,29.08%,1.04%,0.0104
origin,TN,Tennessee,Housing,residential housing,0.2908,29.08%,2.48%,0.0248
origin,TN,Tennessee,Housing,long-term housing,0.2908,29.08%,3.46%,0.0346
origin,TN,Tennessee,Housing,help find housing,0.2908,29.08%,9.34%,0.0934
origin,TN,Tennessee,Housing,short-term housing,0.2908,29.08%,2.86%,0.0286
origin,TN,Tennessee,Housing,housing vouchers,0.2908,29.08%,3.56%,0.0356
origin,TN,Tennessee,Housing,help pay for utilities,0.2908,29.08%,20.28%,0.2028
origin,TN,Tennessee,Housing,public housing,0.2908,29.08%,1.72%,0.0172
origin,TN,Tennessee,Housing,help pay for housing,0.2908,29.08%,25.45%,0.2545
origin,TN,Tennessee,Housing,sober living,0.2908,29.08%,1.78%,0.0178
origin,TN,Tennessee,Legal,representation,0.012,1.2%,20.67%,0.2067
origin,TN,Tennessee,Legal,discrimination & civil rights,0.012,1.2%,5.17%,0.0517
origin,TN,Tennessee,Legal,identification recovery,0.012,1.2%,2.52%,0.0252
origin,TN,Tennessee,Legal,mediation,0.012,1.2%,3.57%,0.0357
origin,TN,Tennessee,Legal,legal,0.012,1.2%,2.54%,0.0254
origin,TN,Tennessee,Legal,citizenship & immigration,0.012,1.2%,14.52%,0.1452
origin,TN,Tennessee,Legal,advocacy & legal aid,0.012,1.2%,33.97%,0.3397
origin,TN,Tennessee,Legal,translation & interpretation,0.012,1.2%,5.99%,0.0599
origin,TN,Tennessee,Legal,workplace rights,0.012,1.2%,4.84%,0.0484
origin,TN,Tennessee,Transit,bus passes,0.0685,6.85%,7.22%,0.0722
origin,TN,Tennessee,Transit,transportation,0.0685,6.85%,46.87%,0.4687
origin,TN,Tennessee,Transit,transportation for healthcare,0.0685,6.85%,21.66%,0.2166
origin,TN,Tennessee,Transit,help pay for transit,0.0685,6.85%,9.28%,0.0928
origin,TN,Tennessee,Transit,help pay for gas,0.0685,6.85%,11.06%,0.1106
origin,TN,Tennessee,Food,food,0.1836,18.36%,5.04%,0.0504
origin,TN,Tennessee,Food,food pantry,0.1836,18.36%,54.94%,0.5494
origin,TN,Tennessee,Food,government food benefits,0.1836,18.36%,4.63%,0.0463
origin,TN,Tennessee,Food,help pay for food,0.1836,18.36%,7.54%,0.0754
origin,TN,Tennessee,Food,food delivery,0.1836,18.36%,10.34%,0.1034
origin,TN,Tennessee,Food,meals,0.1836,18.36%,5.46%,0.0546
origin,TN,Tennessee,Food,nutrition education,0.1836,18.36%,1.39%,0.0139
