parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,PR,Puerto Rico,Health,counseling,0.0815,8.15%,2.33%,0.0233
origin,PR,Puerto Rico,Health,individual counseling,0.0815,8.15%,1.07%,0.0107
origin,PR,Puerto Rico,Health,cancer,0.0815,8.15%,1.16%,0.0116
origin,PR,Puerto Rico,Health,community support services,0.0815,8.15%,1.26%,0.0126
origin,PR,Puerto Rico,Health,end-of-life care,0.0815,8.15%,1.16%,0.0116
origin,PR,Puerto Rico,Health,health,0.0815,8.15%,1.26%,0.0126
origin,PR,Puerto Rico,Health,help pay for healthcare,0.0815,8.15%,8.73%,0.0873
origin,PR,Puerto Rico,Health,prescription assistance,0.0815,8.15%,4.42%,0.0442
origin,PR,Puerto Rico,Health,checkup & test,0.0815,8.15%,1.12%,0.0112
origin,PR,Puerto Rico,Care,burial & funeral help,0.0427,4.27%,6.02%,0.0602
origin,PR,Puerto Rico,Care,help hotlines,0.0427,4.27%,4.35%,0.0435
origin,PR,Puerto Rico,Care,case management,0.0427,4.27%,1.57%,0.0157
origin,PR,Puerto Rico,Care,caregivers,0.0427,4.27%,1.48%,0.0148
origin,PR,Puerto Rico,Care,support groups,0.0427,4.27%,28.8%,0.288
origin,PR,Puerto Rico,Care,relief for caregivers,0.0427,4.27%,5.28%,0.0528
origin,PR,Puerto Rico,Care,adoption & foster care,0.0427,4.27%,1.67%,0.0167
origin,PR,Puerto Rico,Care,daytime care,0.0427,4.27%,4.26%,0.0426
origin,PR,Puerto Rico,Care,recreation,0.0427,4.27%,1.39%,0.0139
origin,PR,Puerto Rico,Care,home visiting,0.0427,4.27%,2.59%,0.0259
origin,PR,Puerto Rico,Care,animal welfare,0.0427,4.27%,3.89%,0.0389
origin,PR,Puerto Rico,Care,caregiver,0.0427,4.27%,1.39%,0.0139
origin,PR,Puerto Rico,Care,childcare,0.0427,4.27%,3.7%,0.037
origin,PR,Puerto Rico,Care,adult daycare,0.0427,4.27%,8.98%,0.0898
origin,PR,Puerto Rico,Care,head start,0.0427,4.27%,3.15%,0.0315
origin,PR,Puerto Rico,Care,residential care,0.0427,4.27%,3.89%,0.0389
origin,PR,Puerto Rico,Care,bereavement,0.0427,4.27%,2.31%,0.0231
origin,PR,Puerto Rico,Care,support network,0.0427,4.27%,1.48%,0.0148
origin,PR,Puerto Rico,Education,supported employment,0.0141,1.41%,17.7%,0.177
origin,PR,Puerto Rico,Education,specialized training,0.0141,1.41%,18.26%,0.1826
origin,PR,Puerto Rico,Education,skills & training,0.0141,1.41%,5.34%,0.0534
origin,PR,Puerto Rico,Education,alternative education,0.0141,1.41%,5.06%,0.0506
origin,PR,Puerto Rico,Education,computer class,0.0141,1.41%,9.27%,0.0927
origin,PR,Puerto Rico,Education,education,0.0141,1.41%,2.25%,0.0225
origin,PR,Puerto Rico,Education,skills assessment,0.0141,1.41%,6.74%,0.0674
origin,PR,Puerto Rico,Education,foreign languages,0.0141,1.41%,1.69%,0.0169
origin,PR,Puerto Rico,Education,ged/high-school equivalency,0.0141,1.41%,13.76%,0.1376
origin,PR,Puerto Rico,Education,help find school,0.0141,1.41%,7.58%,0.0758
origin,PR,Puerto Rico,Education,basic literacy,0.0141,1.41%,2.53%,0.0253
origin,PR,Puerto Rico,Education,english as a second language (esl),0.0141,1.41%,1.97%,0.0197
origin,PR,Puerto Rico,Education,tutoring,0.0141,1.41%,3.65%,0.0365
origin,PR,Puerto Rico,Education,college readiness,0.0141,1.41%,1.4%,0.014
origin,PR,Puerto Rico,Other,other,0.3994,39.94%,80.34%,0.8034
origin,PR,Puerto Rico,Goods,clothing,0.0262,2.62%,13.29%,0.1329
origin,PR,Puerto Rico,Goods,furniture,0.0262,2.62%,6.65%,0.0665
origin,PR,Puerto Rico,Goods,goods,0.0262,2.62%,1.21%,0.0121
origin,PR,Puerto Rico,Goods,toys & gifts,0.0262,2.62%,3.47%,0.0347
origin,PR,Puerto Rico,Goods,personal safety,0.0262,2.62%,7.1%,0.071
origin,PR,Puerto Rico,Goods,wigs,0.0262,2.62%,1.66%,0.0166
origin,PR,Puerto Rico,Goods,diapers & formula,0.0262,2.62%,9.67%,0.0967
origin,PR,Puerto Rico,Goods,support & service animals,0.0262,2.62%,1.06%,0.0106
origin,PR,Puerto Rico,Goods,home goods,0.0262,2.62%,20.24%,0.2024
origin,PR,Puerto Rico,Goods,hair,0.0262,2.62%,1.06%,0.0106
origin,PR,Puerto Rico,Goods,books,0.0262,2.62%,5.74%,0.0574
origin,PR,Puerto Rico,Goods,personal care items,0.0262,2.62%,6.65%,0.0665
origin,PR,Puerto Rico,Goods,blankets & fans,0.0262,2.62%,4.83%,0.0483
origin,PR,Puerto Rico,Goods,wig,0.0262,2.62%,3.47%,0.0347
origin,PR,Puerto Rico,Goods,assistive technology,0.0262,2.62%,5.44%,0.0544
origin,PR,Puerto Rico,Goods,baby supplies,0.0262,2.62%,3.17%,0.0317
origin,PR,Puerto Rico,Food,nutrition education,0.1169,11.69%,2.06%,0.0206
origin,PR,Puerto Rico,Food,food,0.1169,11.69%,1.69%,0.0169
origin,PR,Puerto Rico,Food,help pay for food,0.1169,11.69%,12.98%,0.1298
origin,PR,Puerto Rico,Food,emergency food,0.1169,11.69%,14.54%,0.1454
origin,PR,Puerto Rico,Food,food delivery,0.1169,11.69%,12.98%,0.1298
origin,PR,Puerto Rico,Food,government food benefits,0.1169,11.69%,15.31%,0.1531
origin,PR,Puerto Rico,Food,food pantry,0.1169,11.69%,34.55%,0.3455
origin,PR,Puerto Rico,Food,meals,0.1169,11.69%,5%,0.05
origin,PR,Puerto Rico,Legal,fraud,0.0056,0.56%,2.11%,0.0211
origin,PR,Puerto Rico,Legal,citizenship & immigration,0.0056,0.56%,11.27%,0.1127
origin,PR,Puerto Rico,Legal,lawyer,0.0056,0.56%,1.41%,0.0141
origin,PR,Puerto Rico,Legal,discrimination & civil rights,0.0056,0.56%,7.75%,0.0775
origin,PR,Puerto Rico,Legal,translation & interpretation,0.0056,0.56%,2.82%,0.0282
origin,PR,Puerto Rico,Legal,workplace rights,0.0056,0.56%,14.08%,0.1408
origin,PR,Puerto Rico,Legal,mediation,0.0056,0.56%,9.86%,0.0986
origin,PR,Puerto Rico,Legal,representation,0.0056,0.56%,23.94%,0.2394
origin,PR,Puerto Rico,Legal,legal,0.0056,0.56%,2.11%,0.0211
origin,PR,Puerto Rico,Legal,identification recovery,0.0056,0.56%,2.82%,0.0282
origin,PR,Puerto Rico,Legal,advocacy & legal aid,0.0056,0.56%,19.72%,0.1972
"",PW,Palau,origin,origin,0,"","",0
origin,PW,Palau,Housing,help pay for utilities,1,100%,100%,1
origin,PW,Palau,Other,,0,0%,0%,0
"",RI,Rhode Island,origin,origin,0,"","",0
origin,RI,Rhode Island,Housing,help pay for internet or phone,0.166,16.6%,4.8%,0.048
origin,RI,Rhode Island,Housing,public housing,0.166,16.6%,1.46%,0.0146
origin,RI,Rhode Island,Housing,maintenance & repairs,0.166,16.6%,4.08%,0.0408
origin,RI,Rhode Island,Housing,help pay for housing,0.166,16.6%,22.83%,0.2283
origin,RI,Rhode Island,Housing,housing vouchers,0.166,16.6%,5.12%,0.0512
origin,RI,Rhode Island,Housing,long-term housing,0.166,16.6%,2.41%,0.0241
origin,RI,Rhode Island,Housing,sober living,0.166,16.6%,1.53%,0.0153
origin,RI,Rhode Island,Housing,housing,0.166,16.6%,2.68%,0.0268
origin,RI,Rhode Island,Housing,temporary shelter,0.166,16.6%,15.15%,0.1515
origin,RI,Rhode Island,Housing,help find housing,0.166,16.6%,9.35%,0.0935
origin,RI,Rhode Island,Housing,efficiency upgrades,0.166,16.6%,1.38%,0.0138
origin,RI,Rhode Island,Housing,help pay for utilities,0.166,16.6%,15.23%,0.1523
origin,RI,Rhode Island,Housing,short-term housing,0.166,16.6%,1.58%,0.0158
origin,RI,Rhode Island,Housing,residential housing,0.166,16.6%,3.06%,0.0306
origin,RI,Rhode Island,Health,addiction & recovery,0.1056,10.56%,3.58%,0.0358
origin,RI,Rhode Island,Health,end-of-life care,0.1056,10.56%,4.25%,0.0425
origin,RI,Rhode Island,Health,help pay for healthcare,0.1056,10.56%,13.9%,0.139
origin,RI,Rhode Island,Health,community support services,0.1056,10.56%,6.62%,0.0662
origin,RI,Rhode Island,Health,vision care,0.1056,10.56%,1.01%,0.0101
origin,RI,Rhode Island,Health,disability benefits,0.1056,10.56%,1.53%,0.0153
origin,RI,Rhode Island,Health,mental health care,0.1056,10.56%,8.78%,0.0878
origin,RI,Rhode Island,Health,sexual and reproductive health,0.1056,10.56%,1.44%,0.0144
origin,RI,Rhode Island,Health,medical care,0.1056,10.56%,14.08%,0.1408
origin,RI,Rhode Island,Health,in-home support,0.1056,10.56%,2.48%,0.0248
origin,RI,Rhode Island,Health,medical supplies,0.1056,10.56%,5.38%,0.0538
origin,RI,Rhode Island,Health,health,0.1056,10.56%,1.08%,0.0108
origin,RI,Rhode Island,Health,exercise & fitness,0.1056,10.56%,1.22%,0.0122
origin,RI,Rhode Island,Health,prescription assistance,0.1056,10.56%,3.1%,0.031
origin,RI,Rhode Island,Health,health education,0.1056,10.56%,8.59%,0.0859
origin,RI,Rhode Island,Health,health insurance,0.1056,10.56%,1.37%,0.0137
origin,RI,Rhode Island,Health,dental care,0.1056,10.56%,2.99%,0.0299
origin,RI,Rhode Island,Other,other,0.3019,30.19%,86.24%,0.8624
origin,RI,Rhode Island,Goods,baby supplies,0.0599,5.99%,6.82%,0.0682
origin,RI,Rhode Island,Goods,personal safety,0.0599,5.99%,2.23%,0.0223
origin,RI,Rhode Island,Goods,home goods,0.0599,5.99%,4.52%,0.0452
origin,RI,Rhode Island,Goods,furniture,0.0599,5.99%,12.5%,0.125
origin,RI,Rhode Island,Goods,personal care items,0.0599,5.99%,3.32%,0.0332
origin,RI,Rhode Island,Goods,clothes for work,0.0599,5.99%,1.79%,0.0179
origin,RI,Rhode Island,Goods,baby clothes,0.0599,5.99%,2.03%,0.0203
origin,RI,Rhode Island,Goods,support & service animals,0.0599,5.99%,1.14%,0.0114
origin,RI,Rhode Island,Goods,diapers & formula,0.0599,5.99%,10.42%,0.1042
origin,RI,Rhode Island,Goods,supplies for school,0.0599,5.99%,1.29%,0.0129
origin,RI,Rhode Island,Goods,toys & gifts,0.0599,5.99%,17.43%,0.1743
origin,RI,Rhode Island,Goods,assistive technology,0.0599,5.99%,1.07%,0.0107
origin,RI,Rhode Island,Goods,clothing,0.0599,5.99%,27.44%,0.2744
origin,RI,Rhode Island,Care,recreation,0.0769,7.69%,1.8%,0.018
origin,RI,Rhode Island,Care,navigating the system,0.0769,7.69%,15.38%,0.1538
origin,RI,Rhode Island,Care,bereavement,0.0769,7.69%,2.38%,0.0238
origin,RI,Rhode Island,Care,burial & funeral help,0.0769,7.69%,2.66%,0.0266
origin,RI,Rhode Island,Care,support groups,0.0769,7.69%,6.52%,0.0652
origin,RI,Rhode Island,Care,residential care,0.0769,7.69%,3.26%,0.0326
origin,RI,Rhode Island,Care,preschool,0.0769,7.69%,1.67%,0.0167
origin,RI,Rhode Island,Care,case management,0.0769,7.69%,1.14%,0.0114
origin,RI,Rhode Island,Care,physical safety,0.0769,7.69%,3.17%,0.0317
origin,RI,Rhode Island,Care,daytime care,0.0769,7.69%,3.05%,0.0305
origin,RI,Rhode Island,Care,head start,0.0769,7.69%,1.42%,0.0142
origin,RI,Rhode Island,Care,animal welfare,0.0769,7.69%,4.7%,0.047
origin,RI,Rhode Island,Care,adult daycare,0.0769,7.69%,1.73%,0.0173
origin,RI,Rhode Island,Care,support network,0.0769,7.69%,37.27%,0.3727
origin,RI,Rhode Island,Care,after school care,0.0769,7.69%,1.14%,0.0114
origin,RI,Rhode Island,Care,care,0.0769,7.69%,1.23%,0.0123
origin,RI,Rhode Island,Money,personal loans,0.0819,8.19%,3.1%,0.031
origin,RI,Rhode Island,Money,help pay for work expenses,0.0819,8.19%,1.24%,0.0124
origin,RI,Rhode Island,Money,understand government programs,0.0819,8.19%,1.51%,0.0151
origin,RI,Rhode Island,Money,financial aid & loans,0.0819,8.19%,4.05%,0.0405
origin,RI,Rhode Island,Money,money,0.0819,8.19%,1.75%,0.0175
origin,RI,Rhode Island,Money,help pay for childcare,0.0819,8.19%,2.04%,0.0204
origin,RI,Rhode Island,Money,insurance,0.0819,8.19%,1.09%,0.0109
origin,RI,Rhode Island,Money,tax preparation,0.0819,8.19%,2.53%,0.0253
origin,RI,Rhode Island,Money,financial education,0.0819,8.19%,4.11%,0.0411
origin,RI,Rhode Island,Money,financial assistance,0.0819,8.19%,51.11%,0.5111
origin,RI,Rhode Island,Money,help pay for car,0.0819,8.19%,9.09%,0.0909
origin,RI,Rhode Island,Money,financial,0.0819,8.19%,1.07%,0.0107
origin,RI,Rhode Island,Money,emergency payments,0.0819,8.19%,1.75%,0.0175
origin,RI,Rhode Island,Money,government benefits,0.0819,8.19%,5.84%,0.0584
origin,RI,Rhode Island,Money,loans,0.0819,8.19%,1.18%,0.0118
origin,RI,Rhode Island,Money,help pay for school,0.0819,8.19%,4.27%,0.0427
origin,RI,Rhode Island,Transit,transportation for school,0.0359,3.59%,1.3%,0.013
origin,RI,Rhode Island,Transit,car,0.0359,3.59%,1.28%,0.0128
origin,RI,Rhode Island,Transit,transportation for healthcare,0.0359,3.59%,21.05%,0.2105
origin,RI,Rhode Island,Transit,transportation,0.0359,3.59%,42.37%,0.4237
origin,RI,Rhode Island,Transit,help pay for transit,0.0359,3.59%,11.27%,0.1127
origin,RI,Rhode Island,Transit,help pay for gas,0.0359,3.59%,8.24%,0.0824
origin,RI,Rhode Island,Transit,transit,0.0359,3.59%,2.79%,0.0279
origin,RI,Rhode Island,Transit,bus passes,0.0359,3.59%,9.67%,0.0967
origin,RI,Rhode Island,Education,screening & exams,0.0395,3.95%,2.75%,0.0275
origin,RI,Rhode Island,Education,tutoring,0.0395,3.95%,1.09%,0.0109
origin,RI,Rhode Island,Education,education,0.0395,3.95%,1.34%,0.0134
origin,RI,Rhode Island,Education,supported employment,0.0395,3.95%,4.9%,0.049
origin,RI,Rhode Island,Education,ged/high-school equivalency,0.0395,3.95%,4.5%,0.045
origin,RI,Rhode Island,Education,computer class,0.0395,3.95%,3.3%,0.033
origin,RI,Rhode Island,Education,help find school,0.0395,3.95%,2.1%,0.021
origin,RI,Rhode Island,Education,skills & training,0.0395,3.95%,23.52%,0.2352
origin,RI,Rhode Island,Education,specialized training,0.0395,3.95%,3.38%,0.0338
origin,RI,Rhode Island,Education,alternative education,0.0395,3.95%,1.29%,0.0129
origin,RI,Rhode Island,Education,more education,0.0395,3.95%,34.07%,0.3407
origin,RI,Rhode Island,Education,english as a second language (esl),0.0395,3.95%,14.07%,0.1407
origin,RI,Rhode Island,Food,food pantry,0.1105,11.05%,57.39%,0.5739
origin,RI,Rhode Island,Food,food,0.1105,11.05%,2.95%,0.0295
origin,RI,Rhode Island,Food,food delivery,0.1105,11.05%,12.39%,0.1239
origin,RI,Rhode Island,Food,nutrition education,0.1105,11.05%,2.58%,0.0258
origin,RI,Rhode Island,Food,emergency food,0.1105,11.05%,5.86%,0.0586
origin,RI,Rhode Island,Food,government food benefits,0.1105,11.05%,3.61%,0.0361
origin,RI,Rhode Island,Food,meals,0.1105,11.05%,7.8%,0.078
origin,RI,Rhode Island,Food,help pay for food,0.1105,11.05%,6.48%,0.0648
origin,RI,Rhode Island,Work,help find work,0.0077,0.77%,50.17%,0.5017
origin,RI,Rhode Island,Work,work,0.0077,0.77%,5.47%,0.0547
origin,RI,Rhode Island,Work,resume development,0.0077,0.77%,4.25%,0.0425
origin,RI,Rhode Island,Work,job placement,0.0077,0.77%,35.85%,0.3585
origin,RI,Rhode Island,Work,employment,0.0077,0.77%,1.28%,0.0128
origin,RI,Rhode Island,Work,interview training,0.0077,0.77%,1.69%,0.0169
origin,RI,Rhode Island,Legal,translation & interpretation,0.0143,1.43%,8.57%,0.0857
origin,RI,Rhode Island,Legal,citizenship & immigration,0.0143,1.43%,11.91%,0.1191
origin,RI,Rhode Island,Legal,workplace rights,0.0143,1.43%,3.74%,0.0374
origin,RI,Rhode Island,Legal,discrimination & civil rights,0.0143,1.43%,2.79%,0.0279
origin,RI,Rhode Island,Legal,legal,0.0143,1.43%,4.21%,0.0421
origin,RI,Rhode Island,Legal,mediation,0.0143,1.43%,3.88%,0.0388
origin,RI,Rhode Island,Legal,advocacy & legal aid,0.0143,1.43%,46.64%,0.4664
origin,RI,Rhode Island,Legal,representation,0.0143,1.43%,13.47%,0.1347
origin,RI,Rhode Island,Legal,identification recovery,0.0143,1.43%,2.65%,0.0265
"",SC,South Carolina,origin,origin,0,"","",0
origin,SC,South Carolina,Care,disaster response,0.0499,4.99%,1.63%,0.0163
origin,SC,South Carolina,Care,adult daycare,0.0499,4.99%,2.91%,0.0291
origin,SC,South Carolina,Care,residential care,0.0499,4.99%,1.67%,0.0167
origin,SC,South Carolina,Care,case management,0.0499,4.99%,1.17%,0.0117
origin,SC,South Carolina,Care,relief for caregivers,0.0499,4.99%,2.41%,0.0241
origin,SC,South Carolina,Care,support network,0.0499,4.99%,14.59%,0.1459
origin,SC,South Carolina,Care,navigating the system,0.0499,4.99%,6.47%,0.0647
origin,SC,South Carolina,Care,support groups,0.0499,4.99%,21.37%,0.2137
origin,SC,South Carolina,Care,animal welfare,0.0499,4.99%,6.64%,0.0664
origin,SC,South Carolina,Care,bereavement,0.0499,4.99%,4.39%,0.0439
origin,SC,South Carolina,Care,preschool,0.0499,4.99%,2.76%,0.0276
origin,SC,South Carolina,Care,daytime care,0.0499,4.99%,2.27%,0.0227
origin,SC,South Carolina,Care,physical safety,0.0499,4.99%,1.09%,0.0109
origin,SC,South Carolina,Care,childcare,0.0499,4.99%,1.73%,0.0173
origin,SC,South Carolina,Care,recreation,0.0499,4.99%,1.19%,0.0119
origin,SC,South Carolina,Care,burial & funeral help,0.0499,4.99%,5.62%,0.0562
origin,SC,South Carolina,Care,peer support,0.0499,4.99%,1.1%,0.011
origin,SC,South Carolina,Care,adoption & foster care,0.0499,4.99%,1.44%,0.0144
origin,SC,South Carolina,Care,day camp,0.0499,4.99%,1.55%,0.0155
origin,SC,South Carolina,Care,head start,0.0499,4.99%,1.89%,0.0189
origin,SC,South Carolina,Care,mentoring,0.0499,4.99%,2.28%,0.0228
origin,SC,South Carolina,Legal,identification recovery,0.0083,0.83%,1.12%,0.0112
origin,SC,South Carolina,Legal,workplace rights,0.0083,0.83%,5.42%,0.0542
origin,SC,South Carolina,Legal,guardianship,0.0083,0.83%,3.36%,0.0336
origin,SC,South Carolina,Legal,legal,0.0083,0.83%,1.91%,0.0191
origin,SC,South Carolina,Legal,representation,0.0083,0.83%,17.97%,0.1797
origin,SC,South Carolina,Legal,discrimination & civil rights,0.0083,0.83%,3.7%,0.037
origin,SC,South Carolina,Legal,translation & interpretation,0.0083,0.83%,6.43%,0.0643
origin,SC,South Carolina,Legal,citizenship & immigration,0.0083,0.83%,17.49%,0.1749
origin,SC,South Carolina,Legal,advocacy & legal aid,0.0083,0.83%,31.99%,0.3199
origin,SC,South Carolina,Legal,mediation,0.0083,0.83%,4.37%,0.0437
origin,SC,South Carolina,Legal,advocacy and legal aid,0.0083,0.83%,1.44%,0.0144
origin,SC,South Carolina,Goods,blankets & fans,0.0432,4.32%,1.03%,0.0103
origin,SC,South Carolina,Goods,support & service animals,0.0432,4.32%,2.02%,0.0202
origin,SC,South Carolina,Goods,furniture,0.0432,4.32%,7.52%,0.0752
origin,SC,South Carolina,Goods,clothing,0.0432,4.32%,27.48%,0.2748
origin,SC,South Carolina,Goods,baby clothes,0.0432,4.32%,1.76%,0.0176
origin,SC,South Carolina,Goods,personal care items,0.0432,4.32%,3.34%,0.0334
origin,SC,South Carolina,Goods,home goods,0.0432,4.32%,5.12%,0.0512
origin,SC,South Carolina,Goods,toys & gifts,0.0432,4.32%,14.93%,0.1493
origin,SC,South Carolina,Goods,diapers & formula,0.0432,4.32%,10.03%,0.1003
origin,SC,South Carolina,Goods,personal safety,0.0432,4.32%,3.01%,0.0301
origin,SC,South Carolina,Goods,baby supplies,0.0432,4.32%,7.04%,0.0704
origin,SC,South Carolina,Goods,clothing vouchers,0.0432,4.32%,1.45%,0.0145
origin,SC,South Carolina,Goods,efficient appliances,0.0432,4.32%,1.5%,0.015
origin,SC,South Carolina,Goods,supplies for school,0.0432,4.32%,2.38%,0.0238
origin,SC,South Carolina,Goods,assistive technology,0.0432,4.32%,3.02%,0.0302
origin,SC,South Carolina,Transit,help pay for gas,0.0589,5.89%,8.16%,0.0816
origin,SC,South Carolina,Transit,help pay for transit,0.0589,5.89%,8.12%,0.0812
origin,SC,South Carolina,Transit,transportation for healthcare,0.0589,5.89%,22.81%,0.2281
origin,SC,South Carolina,Transit,transportation,0.0589,5.89%,53.32%,0.5332
origin,SC,South Carolina,Transit,bus passes,0.0589,5.89%,4.38%,0.0438
origin,SC,South Carolina,Money,help pay for car,0.0831,8.31%,9.91%,0.0991
origin,SC,South Carolina,Money,financial assistance,0.0831,8.31%,52.94%,0.5294
origin,SC,South Carolina,Money,government benefits,0.0831,8.31%,3.69%,0.0369
origin,SC,South Carolina,Money,unemployment benefits,0.0831,8.31%,1.02%,0.0102
origin,SC,South Carolina,Money,financial education,0.0831,8.31%,1.71%,0.0171
origin,SC,South Carolina,Money,financial aid & loans,0.0831,8.31%,5.19%,0.0519
origin,SC,South Carolina,Money,help pay for childcare,0.0831,8.31%,1.9%,0.019
origin,SC,South Carolina,Money,help pay for work expenses,0.0831,8.31%,1.08%,0.0108
origin,SC,South Carolina,Money,personal loans,0.0831,8.31%,4.44%,0.0444
origin,SC,South Carolina,Money,emergency payments,0.0831,8.31%,4.6%,0.046
origin,SC,South Carolina,Money,understand government programs,0.0831,8.31%,2.39%,0.0239
origin,SC,South Carolina,Money,help pay for school,0.0831,8.31%,2.68%,0.0268
origin,SC,South Carolina,Health,individual counseling,0.084,8.4%,1.28%,0.0128
origin,SC,South Carolina,Health,mental health care,0.084,8.4%,4.47%,0.0447
origin,SC,South Carolina,Health,parenting education,0.084,8.4%,2.43%,0.0243
origin,SC,South Carolina,Health,help pay for healthcare,0.084,8.4%,8.49%,0.0849
origin,SC,South Carolina,Health,in-home support,0.084,8.4%,4.06%,0.0406
origin,SC,South Carolina,Health,exercise & fitness,0.084,8.4%,1.17%,0.0117
origin,SC,South Carolina,Health,medical care,0.084,8.4%,4.85%,0.0485
origin,SC,South Carolina,Health,dental care,0.084,8.4%,10.05%,0.1005
origin,SC,South Carolina,Health,end-of-life care,0.084,8.4%,1.47%,0.0147
origin,SC,South Carolina,Health,medical supplies,0.084,8.4%,5.35%,0.0535
origin,SC,South Carolina,Health,prescription assistance,0.084,8.4%,5.55%,0.0555
origin,SC,South Carolina,Health,health insurance,0.084,8.4%,2.05%,0.0205
origin,SC,South Carolina,Health,disability benefits,0.084,8.4%,3.93%,0.0393
origin,SC,South Carolina,Health,vision care,0.084,8.4%,3.92%,0.0392
origin,SC,South Carolina,Health,counseling,0.084,8.4%,1.77%,0.0177
origin,SC,South Carolina,Health,community support services,0.084,8.4%,3.13%,0.0313
origin,SC,South Carolina,Health,outpatient treatment,0.084,8.4%,1.18%,0.0118
origin,SC,South Carolina,Health,12-step,0.084,8.4%,1.02%,0.0102
origin,SC,South Carolina,Health,health education,0.084,8.4%,3.07%,0.0307
origin,SC,South Carolina,Health,addiction & recovery,0.084,8.4%,1.49%,0.0149
origin,SC,South Carolina,Education,supported employment,0.0175,1.75%,7.19%,0.0719
origin,SC,South Carolina,Education,help find school,0.0175,1.75%,3.72%,0.0372
origin,SC,South Carolina,Education,early childhood intervention,0.0175,1.75%,1.09%,0.0109
origin,SC,South Carolina,Education,computer class,0.0175,1.75%,5.17%,0.0517
origin,SC,South Carolina,Education,english as a second language (esl),0.0175,1.75%,15.81%,0.1581
origin,SC,South Carolina,Education,specialized training,0.0175,1.75%,7.23%,0.0723
origin,SC,South Carolina,Education,ged/high-school equivalency,0.0175,1.75%,5.61%,0.0561
origin,SC,South Carolina,Education,more education,0.0175,1.75%,20.44%,0.2044
origin,SC,South Carolina,Education,screening & exams,0.0175,1.75%,1.32%,0.0132
origin,SC,South Carolina,Education,special education,0.0175,1.75%,4.65%,0.0465
origin,SC,South Carolina,Education,tutoring,0.0175,1.75%,4.1%,0.041
origin,SC,South Carolina,Education,alternative education,0.0175,1.75%,1.7%,0.017
origin,SC,South Carolina,Education,skills assessment,0.0175,1.75%,1.41%,0.0141
origin,SC,South Carolina,Education,skills & training,0.0175,1.75%,15.39%,0.1539
origin,SC,South Carolina,Education,basic literacy,0.0175,1.75%,1.3%,0.013
origin,SC,South Carolina,Other,other,0.2641,26.41%,79.29%,0.7929
origin,SC,South Carolina,Work,employment,0.0065,0.65%,1.12%,0.0112
origin,SC,South Carolina,Work,help find work,0.0065,0.65%,39.8%,0.398
origin,SC,South Carolina,Work,job training,0.0065,0.65%,1.01%,0.0101
origin,SC,South Carolina,Work,interview training,0.0065,0.65%,1.32%,0.0132
origin,SC,South Carolina,Work,resume development,0.0065,0.65%,2.85%,0.0285
origin,SC,South Carolina,Work,work,0.0065,0.65%,2.11%,0.0211
origin,SC,South Carolina,Work,job placement,0.0065,0.65%,48.79%,0.4879
origin,SC,South Carolina,Housing,help pay for utilities,0.2444,24.44%,23.6%,0.236
origin,SC,South Carolina,Housing,help find housing,0.2444,24.44%,8.31%,0.0831
origin,SC,South Carolina,Housing,help pay for housing,0.2444,24.44%,23.59%,0.2359
origin,SC,South Carolina,Housing,housing,0.2444,24.44%,1.96%,0.0196
origin,SC,South Carolina,Housing,help pay for internet or phone,0.2444,24.44%,3.38%,0.0338
origin,SC,South Carolina,Housing,health & safety,0.2444,24.44%,1.48%,0.0148
origin,SC,South Carolina,Housing,residential housing,0.2444,24.44%,2.21%,0.0221
origin,SC,South Carolina,Housing,long-term housing,0.2444,24.44%,2.53%,0.0253
origin,SC,South Carolina,Housing,housing vouchers,0.2444,24.44%,4.05%,0.0405
origin,SC,South Carolina,Housing,maintenance & repairs,0.2444,24.44%,6.69%,0.0669
origin,SC,South Carolina,Housing,efficiency upgrades,0.2444,24.44%,1.18%,0.0118
origin,SC,South Carolina,Housing,temporary shelter,0.2444,24.44%,7.92%,0.0792
origin,SC,South Carolina,Housing,short-term housing,0.2444,24.44%,2.93%,0.0293
origin,SC,South Carolina,Food,meals,0.1401,14.01%,5.2%,0.052
origin,SC,South Carolina,Food,food pantry,0.1401,14.01%,59.37%,0.5937
origin,SC,South Carolina,Food,nutrition education,0.1401,14.01%,1.38%,0.0138
origin,SC,South Carolina,Food,food delivery,0.1401,14.01%,11.26%,0.1126
origin,SC,South Carolina,Food,help pay for food,0.1401,14.01%,7.03%,0.0703
origin,SC,South Carolina,Food,emergency food,0.1401,14.01%,7.8%,0.078
origin,SC,South Carolina,Food,government food benefits,0.1401,14.01%,5.09%,0.0509
origin,SC,South Carolina,Food,food,0.1401,14.01%,1.97%,0.0197
"",SD,South Dakota,origin,origin,0,"","",0
origin,SD,South Dakota,Legal,workplace rights,0.0176,1.76%,7.23%,0.0723
origin,SD,South Dakota,Legal,discrimination & civil rights,0.0176,1.76%,2.09%,0.0209
origin,SD,South Dakota,Legal,citizenship & immigration,0.0176,1.76%,5.18%,0.0518
origin,SD,South Dakota,Legal,identification recovery,0.0176,1.76%,1.95%,0.0195
origin,SD,South Dakota,Legal,advocacy & legal aid,0.0176,1.76%,50.97%,0.5097
origin,SD,South Dakota,Legal,guardianship,0.0176,1.76%,1.45%,0.0145
origin,SD,South Dakota,Legal,mediation,0.0176,1.76%,5.14%,0.0514
